hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snow,snowdepth,windspeed,cloudcover,visibility,increase_stock
2,6,5,0,0,1,8.2,5.1,80.65,0.022,0,0.0,28.6,100.0,13.3,low_bike_demand
7,0,7,0,1,1,24.8,22.2,85.69,0.0,0,0.0,19.6,89.1,16.0,low_bike_demand
6,0,12,0,1,0,-0.3,-3.5,79.04,0.0,0,0.0,5.0,0.0,16.0,low_bike_demand
17,3,6,0,1,1,27.2,20.7,67.64,0.0,0,0.0,19.3,81.3,16.0,high_bike_demand
0,6,1,0,0,0,-1.3,-7.3,63.74,0.0,0,2.29,14.5,44.6,16.0,low_bike_demand
15,4,3,0,1,1,28.3,4.3,21.62,0.0,0,0.0,26.7,24.4,16.0,high_bike_demand
7,3,7,0,1,1,22.7,20.7,88.55,0.0,0,0.0,5.4,79.3,16.0,low_bike_demand
18,1,9,0,1,1,26.6,20.1,67.46,0.0,0,0.0,8.9,63.4,16.0,high_bike_demand
12,0,7,0,1,1,28.8,16.3,46.78,0.0,0,0.0,5.6,1.0,15.9,low_bike_demand
2,6,4,0,0,1,16.0,14.4,89.92,0.753,0,0.0,11.2,89.1,16.0,low_bike_demand
17,5,1,0,0,0,6.1,-3.3,50.94,0.0,0,0.0,14.1,100.0,16.0,low_bike_demand
19,0,2,0,1,0,3.8,1.7,86.5,0.0,0,0.0,8.9,24.4,16.0,low_bike_demand
21,4,5,0,1,1,21.5,18.5,82.88,0.0,0,0.0,9.9,51.3,16.0,low_bike_demand
11,1,11,0,1,0,12.1,1.1,46.92,0.0,0,0.0,27.0,82.2,16.0,low_bike_demand
8,1,10,0,1,1,20.3,18.7,90.33,0.0,0,0.0,0.0,85.7,13.7,high_bike_demand
0,2,6,0,1,1,27.7,20.6,65.09,0.0,0,0.0,16.3,50.7,16.0,low_bike_demand
11,6,6,0,0,1,21.3,18.4,83.41,0.133,0,0.0,12.8,93.2,16.0,high_bike_demand
9,3,3,0,1,1,4.3,-7.3,42.86,0.0,0,0.0,13.2,24.4,16.0,high_bike_demand
10,6,1,0,0,0,14.2,13.0,92.59,0.0,0,0.0,11.1,92.3,16.0,low_bike_demand
7,4,7,0,1,1,20.3,14.3,68.38,0.0,0,0.0,12.2,83.1,16.0,low_bike_demand
21,5,11,0,0,0,18.1,13.2,73.24,0.0,0,0.0,12.3,46.7,16.0,low_bike_demand
19,2,7,0,1,1,31.1,17.9,45.29,0.0,0,0.0,17.8,82.4,16.0,high_bike_demand
3,6,8,0,0,1,21.3,13.5,61.0,0.0,0,0.0,6.7,97.4,16.0,low_bike_demand
10,0,5,0,1,1,20.0,18.5,90.98,0.0,0,0.0,14.1,98.8,16.0,low_bike_demand
21,2,8,0,1,1,25.5,21.8,80.46,0.0,0,0.0,9.0,79.3,15.9,low_bike_demand
14,3,3,0,1,0,11.6,-1.8,39.44,0.0,0,0.0,16.8,24.4,16.0,low_bike_demand
17,5,12,0,0,0,10.6,5.0,68.37,0.0,0,0.0,5.4,93.3,16.0,low_bike_demand
1,5,7,0,0,1,24.8,21.2,80.56,0.85,0,0.0,0.4,92.3,10.7,low_bike_demand
4,4,7,1,1,1,25.7,17.3,59.92,0.0,0,0.0,4.8,0.0,16.0,low_bike_demand
20,4,7,0,1,1,26.6,11.7,39.53,0.0,0,0.0,12.7,86.3,16.0,high_bike_demand
18,6,4,0,0,1,22.1,-0.8,21.63,0.0,0,0.0,16.5,24.4,16.0,high_bike_demand
13,2,2,0,1,0,9.9,0.1,50.45,0.0,0,0.0,14.5,99.6,16.0,low_bike_demand
16,6,5,0,0,1,26.2,13.9,46.62,0.0,0,0.0,9.8,48.2,16.0,high_bike_demand
18,0,12,0,1,0,3.2,-8.8,41.0,0.0,0,0.0,10.9,24.4,16.0,low_bike_demand
13,0,1,0,1,0,3.4,-7.7,43.97,0.0,0,0.0,7.4,24.4,16.0,low_bike_demand
15,3,6,0,1,1,25.5,11.1,40.46,0.0,0,0.0,12.5,47.6,16.0,low_bike_demand
19,3,10,0,1,1,14.8,3.3,46.05,0.0,0,0.0,15.9,0.0,16.0,high_bike_demand
4,3,10,0,1,1,18.2,16.2,88.05,0.0,0,0.0,0.7,55.0,16.0,low_bike_demand
7,0,5,0,1,1,13.8,7.2,64.45,0.0,0,0.0,25.3,88.9,16.0,low_bike_demand
13,1,4,0,1,1,20.1,6.0,39.64,0.0,0,0.0,14.3,26.4,16.0,high_bike_demand
5,2,1,0,1,0,2.8,2.2,95.62,0.0,0,0.01,5.3,100.0,9.6,low_bike_demand
16,1,3,0,1,1,7.1,1.6,67.72,0.0,0,0.0,14.9,100.0,16.0,low_bike_demand
4,0,11,0,1,0,10.7,-0.1,47.23,0.0,0,0.0,11.4,0.0,16.0,low_bike_demand
0,4,12,1,1,0,3.2,-4.5,57.36,0.0,0,0.0,21.3,89.1,16.0,low_bike_demand
7,1,4,0,1,1,13.0,2.1,47.59,0.0,0,0.0,7.3,24.4,16.0,low_bike_demand
14,0,5,1,1,1,21.7,8.9,43.91,0.0,0,0.0,16.0,82.9,16.0,high_bike_demand
8,0,2,0,1,0,-1.2,-2.9,88.46,0.006,0,4.94,25.0,100.0,8.3,low_bike_demand
17,1,8,0,1,1,26.1,15.0,50.4,0.0,0,0.0,15.6,81.3,16.0,high_bike_demand
12,2,1,0,1,0,5.8,-1.4,60.04,0.0,0,0.0,6.2,44.6,14.2,low_bike_demand
20,3,1,0,1,0,0.6,-8.2,51.78,0.0,0,0.4,26.1,88.3,16.0,low_bike_demand
4,2,9,0,1,1,13.9,11.5,85.23,0.0,0,0.0,4.8,53.5,16.0,low_bike_demand
18,6,5,0,0,1,16.0,11.2,73.2,0.0,0,0.0,9.6,93.7,16.0,low_bike_demand
16,0,10,0,1,1,18.2,13.8,75.33,0.0,0,0.0,14.2,100.0,16.0,high_bike_demand
17,3,5,0,1,1,30.5,14.3,37.33,0.0,0,0.0,16.4,26.2,16.0,high_bike_demand
5,3,2,0,1,0,2.0,0.6,90.24,0.022,0,0.05,8.7,100.0,13.0,low_bike_demand
23,5,2,0,0,0,-0.2,-12.9,37.84,0.0,0,0.0,18.1,44.6,16.0,low_bike_demand
5,2,8,0,1,1,26.0,23.9,88.26,0.0,0,0.0,11.0,98.8,16.0,low_bike_demand
14,2,11,0,1,0,13.8,11.1,84.12,0.0,0,0.0,23.8,100.0,16.0,low_bike_demand
23,0,6,1,1,1,22.7,9.5,43.01,0.0,0,0.0,9.9,81.1,16.0,low_bike_demand
8,2,2,0,1,0,-1.3,-5.0,75.94,0.0,0,0.0,8.3,24.4,16.0,low_bike_demand
2,4,11,0,1,0,7.8,-2.2,49.44,0.0,0,0.0,20.2,81.3,16.0,low_bike_demand
2,4,11,0,1,0,10.6,8.8,89.03,0.0,0,0.0,0.5,79.3,15.9,low_bike_demand
3,2,4,0,1,1,8.5,0.5,57.15,0.0,0,0.0,8.7,0.0,16.0,low_bike_demand
17,6,9,0,0,1,23.8,20.0,79.21,0.0,0,0.0,7.0,88.6,16.0,high_bike_demand
18,0,3,0,1,1,2.1,-11.7,35.35,0.0,0,0.0,28.5,81.3,16.0,low_bike_demand
4,2,10,0,1,1,16.6,15.0,90.28,0.0,0,0.0,14.8,100.0,16.0,low_bike_demand
5,1,3,0,1,0,7.7,1.2,63.34,0.0,0,0.0,9.0,88.9,16.0,low_bike_demand
1,2,7,0,1,1,24.5,19.2,72.28,0.0,0,0.0,7.1,0.0,16.0,low_bike_demand
9,6,7,0,0,1,23.2,17.9,71.83,0.0,0,0.0,12.5,48.4,16.0,low_bike_demand
5,3,7,0,1,1,25.3,20.7,75.54,0.0,0,0.0,5.2,86.1,16.0,low_bike_demand
12,6,2,0,0,0,0.6,-1.1,88.32,0.0,0,0.05,9.9,100.0,6.5,low_bike_demand
12,2,11,0,1,0,11.7,10.0,89.72,0.014,0,0.0,25.8,99.3,16.0,low_bike_demand
2,5,2,0,0,0,3.4,-6.2,49.51,0.0,0,0.15,4.8,79.3,16.0,low_bike_demand
7,2,9,0,1,1,22.7,21.2,90.82,0.0,0,0.0,9.0,58.9,16.0,low_bike_demand
1,0,6,0,1,1,24.7,20.0,75.22,0.0,0,0.0,15.8,95.6,16.0,low_bike_demand
1,5,12,0,0,0,9.9,1.7,56.58,0.0,0,0.0,9.5,99.2,16.0,low_bike_demand
3,1,7,0,1,1,21.6,20.6,93.76,25.871,0,0.0,35.3,98.6,2.6,low_bike_demand
11,5,5,0,0,1,28.0,19.0,57.84,0.0,0,0.0,15.3,79.3,16.0,high_bike_demand
20,3,7,0,1,1,30.5,21.3,57.98,0.0,0,0.0,21.9,54.3,16.0,low_bike_demand
21,0,10,0,1,1,23.7,19.9,79.28,0.0,0,0.0,12.4,85.8,16.0,low_bike_demand
17,4,7,1,1,1,35.5,18.1,36.07,0.0,0,0.0,8.1,24.4,16.0,low_bike_demand
18,6,6,0,0,1,26.2,19.3,65.94,0.0,0,0.0,16.2,79.3,16.0,high_bike_demand
13,3,4,0,1,1,21.0,8.2,43.76,0.0,0,0.0,10.0,82.3,16.0,low_bike_demand
19,1,10,0,1,1,13.3,3.9,53.01,0.0,0,0.0,29.5,98.8,16.0,high_bike_demand
3,2,12,0,1,0,-0.4,-6.2,64.49,0.0,0,0.0,0.0,25.3,16.0,low_bike_demand
23,2,4,0,1,1,23.0,11.7,48.92,0.0,0,0.0,18.4,84.7,16.0,low_bike_demand
8,2,1,0,1,0,0.2,-2.3,82.78,0.0,0,0.0,0.0,24.4,16.0,low_bike_demand
5,1,4,0,1,1,7.6,0.9,62.53,0.0,0,0.0,10.9,24.4,16.0,low_bike_demand
6,0,4,0,1,1,13.7,12.1,90.06,0.0,0,0.0,14.4,85.7,16.0,low_bike_demand
8,2,7,0,1,1,24.2,20.1,77.51,0.0,0,0.0,5.5,79.3,16.0,high_bike_demand
23,6,12,0,0,0,4.9,2.8,86.2,0.0,0,0.0,0.0,100.0,16.0,low_bike_demand
22,1,5,0,1,1,29.4,18.6,52.33,0.0,0,0.0,5.2,71.6,16.0,low_bike_demand
0,0,3,0,1,1,7.8,-10.9,25.3,0.0,0,0.0,31.9,44.6,16.0,low_bike_demand
18,5,11,0,0,0,19.3,7.3,45.69,0.0,0,0.0,10.3,24.4,16.0,high_bike_demand
23,2,7,0,1,1,26.1,20.7,72.28,0.0,0,0.0,13.0,95.4,16.0,low_bike_demand
3,6,4,0,0,1,13.2,10.2,81.93,0.0,0,0.0,10.6,93.8,16.0,low_bike_demand
12,3,10,0,1,1,16.6,6.1,49.88,0.0,0,0.0,25.5,25.3,16.0,low_bike_demand
17,1,8,0,1,1,34.8,23.3,51.3,0.0,0,0.0,16.7,81.3,16.0,high_bike_demand
12,6,2,0,0,0,-1.2,-11.6,44.83,0.0,0,0.0,5.4,24.4,16.0,low_bike_demand
18,5,7,0,0,1,28.3,16.0,47.31,0.0,0,0.0,17.5,79.3,16.0,high_bike_demand
16,5,9,0,0,1,21.6,18.4,81.73,0.0,0,0.0,12.4,100.0,16.0,high_bike_demand
17,6,8,0,0,1,32.8,21.7,52.14,0.0,0,0.0,27.3,81.1,16.0,high_bike_demand
0,5,9,0,0,1,22.2,15.6,66.48,0.0,0,0.0,12.8,32.7,16.0,low_bike_demand
8,3,9,0,1,1,13.7,7.8,67.7,0.0,0,0.0,21.6,46.2,16.0,high_bike_demand
16,4,9,0,1,1,23.7,13.8,53.99,0.0,0,0.0,24.5,49.8,16.0,high_bike_demand
3,3,1,0,1,0,-4.9,-12.3,56.12,0.0,0,0.0,6.7,79.3,16.0,low_bike_demand
16,6,1,0,0,0,4.9,2.2,82.55,2.59,0,1.27,18.6,97.8,6.5,low_bike_demand
0,3,8,0,1,1,25.4,18.9,67.24,0.0,0,0.0,7.9,65.4,16.0,low_bike_demand
12,2,5,0,1,1,14.9,2.1,42.13,0.0,0,0.0,11.2,88.9,16.0,low_bike_demand
6,4,4,0,1,1,13.3,1.1,43.6,0.0,0,0.0,15.0,100.0,16.0,low_bike_demand
4,4,9,0,1,1,16.9,16.0,94.05,0.0,0,0.0,4.8,56.7,14.2,low_bike_demand
23,2,8,0,1,1,20.8,16.2,75.1,0.0,0,0.0,0.0,45.6,16.0,low_bike_demand
3,2,12,0,1,0,10.0,9.4,95.95,0.0,0,0.0,7.3,100.0,10.3,low_bike_demand
2,6,1,0,0,0,-0.9,-7.8,59.33,0.0,0,2.16,17.5,79.3,16.0,low_bike_demand
7,2,12,0,1,0,0.8,-1.5,84.96,0.0,0,0.0,0.0,24.4,16.0,low_bike_demand
23,6,4,0,0,1,17.4,-3.7,23.51,0.0,0,0.0,15.6,0.0,16.0,low_bike_demand
3,0,4,0,1,1,5.6,-4.4,48.76,0.0,0,0.0,12.6,24.4,16.0,low_bike_demand
11,4,4,0,1,1,13.3,0.0,40.17,0.0,0,0.0,23.2,84.5,16.0,low_bike_demand
15,4,5,0,1,1,29.3,14.5,40.56,0.0,0,0.0,22.2,24.4,15.9,low_bike_demand
5,4,2,0,1,0,3.7,0.6,80.4,0.0,0,0.0,8.9,89.1,16.0,low_bike_demand
21,3,9,0,1,1,17.8,8.9,55.86,0.0,0,0.0,16.4,82.5,16.0,low_bike_demand
8,4,2,0,1,0,15.5,-5.6,22.85,0.0,0,0.0,18.9,44.6,16.0,low_bike_demand
19,5,5,0,0,1,11.6,8.9,83.7,0.515,0,0.0,19.5,98.8,16.0,low_bike_demand
7,5,6,0,0,1,22.1,21.2,94.29,0.0,0,0.0,7.7,57.2,15.9,low_bike_demand
8,2,11,0,1,0,0.9,-2.4,78.74,0.0,0,0.0,0.0,25.3,16.0,low_bike_demand
17,1,5,0,1,1,23.2,13.9,55.88,0.0,0,0.0,16.6,79.3,16.0,high_bike_demand
4,6,4,0,0,1,17.0,15.0,88.03,1.2819999999999998,0,0.0,11.2,95.6,10.7,low_bike_demand
14,3,10,0,1,1,18.3,5.6,43.38,0.0,0,0.0,20.2,25.3,16.0,low_bike_demand
17,6,1,0,0,0,8.3,-2.9,45.22,0.0,0,0.0,19.6,100.0,16.0,low_bike_demand
0,6,2,0,0,0,-2.9,-12.8,46.46,0.0,0,0.25,22.1,0.0,16.0,low_bike_demand
23,4,6,0,1,1,23.2,19.3,78.74,0.0,0,0.0,5.8,58.0,16.0,low_bike_demand
22,4,5,0,1,1,19.9,17.9,88.26,3.825,0,0.0,13.8,90.9,16.0,low_bike_demand
10,6,9,0,0,1,22.2,16.6,70.74,0.0,0,0.0,13.0,0.0,16.0,high_bike_demand
22,4,12,0,1,0,8.9,6.9,87.33,0.753,0,0.0,6.7,96.0,14.2,low_bike_demand
14,2,9,0,1,1,26.6,11.1,37.96,0.0,0,0.0,8.8,24.4,16.0,low_bike_demand
19,1,8,0,1,1,28.6,16.5,47.85,0.0,0,0.0,4.8,49.3,16.0,high_bike_demand
21,1,9,0,1,1,25.4,20.7,75.12,0.011,0,0.0,6.7,71.7,16.0,low_bike_demand
14,3,8,0,1,1,29.8,22.1,63.41,0.0,0,0.0,12.6,49.1,16.0,low_bike_demand
17,4,12,0,1,0,8.8,-1.8,47.53,0.0,0,0.0,10.7,0.0,16.0,high_bike_demand
20,6,1,0,0,0,7.1,-2.2,51.62,0.0,0,0.0,14.2,98.2,16.0,low_bike_demand
2,4,4,0,1,1,1.6,-7.8,49.51,0.0,0,0.0,27.5,100.0,16.0,low_bike_demand
19,3,12,0,1,0,7.2,6.2,93.39,3.5580000000000003,0,0.6,16.3,99.5,8.2,low_bike_demand
16,2,2,0,1,0,11.2,-2.1,39.38,0.0,0,0.0,18.4,79.3,16.0,low_bike_demand
20,0,10,0,1,1,23.7,19.3,76.72,0.0,0,0.0,10.9,83.9,16.0,low_bike_demand
23,5,11,0,0,1,21.1,17.2,78.24,0.0,0,0.0,20.3,94.0,16.0,low_bike_demand
0,4,10,0,1,1,13.3,11.1,86.67,1.236,0,0.0,16.0,100.0,6.5,low_bike_demand
5,3,6,0,1,1,23.9,19.9,78.39,0.0,0,0.0,12.2,24.4,15.9,low_bike_demand
8,6,12,0,0,0,3.2,-4.4,57.49,0.0,0,0.0,14.9,28.0,16.0,low_bike_demand
4,3,12,0,1,0,8.8,7.3,90.32,0.41,0,0.0,9.2,100.0,6.4,low_bike_demand
11,4,7,0,1,1,28.3,22.2,69.77,0.0,0,0.0,7.4,94.5,16.0,high_bike_demand
2,0,8,0,1,1,24.7,22.7,88.51,0.0,0,0.0,9.0,46.7,16.0,low_bike_demand
12,0,8,0,1,1,25.5,14.3,49.95,0.0,0,0.0,11.4,49.2,16.0,low_bike_demand
10,4,8,0,1,1,25.7,20.5,73.0,0.0,0,0.0,12.5,24.4,16.0,low_bike_demand
10,1,11,0,1,0,11.5,7.7,77.42,0.0,0,0.0,0.4,24.4,16.0,low_bike_demand
8,2,4,0,1,1,10.9,7.2,78.15,0.0,0,0.0,0.0,82.5,16.0,high_bike_demand
17,1,8,0,1,1,28.8,21.7,65.73,0.0,0,0.0,0.4,91.1,16.0,high_bike_demand
6,1,5,0,1,1,12.9,9.2,78.17,0.0,0,0.0,0.0,79.3,16.0,low_bike_demand
7,4,10,0,1,1,18.0,15.5,85.65,0.0,0,0.0,6.7,79.3,16.0,low_bike_demand
21,6,8,0,0,1,27.5,23.3,77.78,0.0,0,0.0,5.5,44.6,15.9,low_bike_demand
9,2,5,0,1,1,12.8,4.3,56.29,0.0,0,0.0,26.7,58.0,16.0,low_bike_demand
9,6,4,0,0,1,11.0,4.4,63.77,0.0,0,0.0,5.5,98.8,16.0,low_bike_demand
20,0,3,0,1,1,6.9,-14.6,19.83,0.0,0,0.0,1.1,79.3,16.0,low_bike_demand
7,1,2,0,1,0,-5.3,-12.3,57.81,0.0,0,0.0,12.1,0.0,16.0,low_bike_demand
1,6,9,0,0,1,11.3,5.7,68.54,0.0,0,0.0,8.3,24.4,16.0,low_bike_demand
3,4,9,0,1,1,13.7,7.8,67.65,0.0,0,0.0,19.6,92.4,16.0,low_bike_demand
9,3,2,0,1,0,6.6,5.1,89.79,1.836,0,0.0,4.8,100.0,2.3,low_bike_demand
9,2,10,0,1,1,13.3,11.2,87.1,0.0,0,0.0,14.3,82.2,16.0,high_bike_demand
1,1,11,0,1,0,4.1,-6.8,44.89,0.0,0,0.0,7.6,0.0,16.0,low_bike_demand
1,3,12,0,1,0,0.8,-2.4,79.41,0.0,0,0.0,4.8,0.0,16.0,low_bike_demand
1,1,5,0,1,1,18.0,15.5,85.58,0.0,0,0.0,4.8,79.3,16.0,low_bike_demand
12,0,6,0,1,1,30.0,22.7,65.28,0.0,0,0.0,14.9,26.4,16.0,low_bike_demand
10,1,5,0,1,1,23.5,18.7,74.54,0.0,0,0.0,14.1,24.4,16.0,low_bike_demand
8,4,10,0,1,1,13.7,10.1,78.64,1.661,0,0.0,15.6,99.2,15.7,low_bike_demand
12,3,1,0,1,0,8.8,-2.1,46.3,0.0,0,0.0,34.4,77.1,16.0,low_bike_demand
1,0,6,0,1,1,20.6,13.3,62.94,0.0,0,0.0,6.7,24.4,16.0,low_bike_demand
4,3,12,0,1,0,0.9,-6.7,56.76,0.0,0,0.0,10.5,79.3,16.0,low_bike_demand
5,3,4,0,1,1,3.7,-5.7,50.27,0.0,0,0.0,27.7,98.8,16.0,low_bike_demand
19,1,3,0,1,1,14.3,-1.8,32.94,0.0,0,0.0,14.7,81.3,16.0,high_bike_demand
16,6,5,0,0,1,15.9,12.2,78.48,1.21,0,0.0,14.1,93.3,16.0,low_bike_demand
4,5,6,0,0,1,17.4,11.8,69.69,0.0,0,0.0,4.8,44.6,16.0,low_bike_demand
6,2,6,0,1,1,24.7,18.4,68.06,0.0,0,0.0,0.7,44.6,15.8,low_bike_demand
5,2,2,0,1,0,14.2,10.8,80.39,0.0,0,0.0,16.9,91.1,16.0,low_bike_demand
15,1,11,0,1,0,10.0,-1.3,45.14,0.0,0,0.0,29.5,48.4,16.0,low_bike_demand
12,0,10,0,1,1,18.8,9.2,53.78,0.0,0,0.0,24.1,24.4,16.0,low_bike_demand
3,6,1,0,0,0,-0.3,-7.8,57.01,0.0,0,2.09,19.7,79.3,16.0,low_bike_demand
19,2,6,0,1,1,25.5,20.2,72.52,0.011,0,0.0,23.0,98.8,16.0,high_bike_demand
15,0,5,0,1,1,20.5,0.5,26.32,0.0,0,0.0,16.3,0.0,16.0,high_bike_demand
11,4,6,0,1,1,22.1,11.7,51.53,0.0,0,0.0,18.1,85.3,16.0,low_bike_demand
10,4,2,0,1,0,7.8,-3.2,45.7,0.0,0,0.0,40.6,79.3,16.0,low_bike_demand
18,1,7,0,1,1,34.8,22.1,47.69,0.0,0,0.0,14.1,49.3,16.0,high_bike_demand
11,0,12,0,1,0,5.5,3.3,85.76,0.0,0,0.0,7.3,100.0,8.7,low_bike_demand
8,3,2,0,1,0,10.1,5.7,74.1,0.0,0,0.0,20.1,89.1,16.0,low_bike_demand
4,4,4,0,1,1,0.6,-8.3,51.28,0.0,0,0.0,25.9,96.6,16.0,low_bike_demand
6,1,8,0,1,1,24.1,22.1,88.9,0.0,0,0.0,0.4,98.8,16.0,low_bike_demand
2,0,4,0,1,1,6.1,-4.4,47.01,0.0,0,0.0,15.2,24.4,16.0,low_bike_demand
9,6,9,0,0,1,22.1,21.1,93.85,1.145,0,0.0,0.5,100.0,5.1,low_bike_demand
23,6,8,0,0,1,24.7,20.6,77.85,0.0,0,0.0,15.6,79.3,16.0,low_bike_demand
0,3,10,0,1,1,16.0,8.3,60.25,0.0,0,0.0,16.5,25.3,16.0,low_bike_demand
23,6,5,0,0,1,9.6,2.9,63.07,0.0,0,0.0,11.6,24.4,16.0,low_bike_demand
22,3,4,0,1,1,15.5,8.3,61.93,0.0,0,0.0,10.6,94.3,16.0,low_bike_demand
22,4,9,0,1,1,13.8,11.7,87.07,0.946,0,0.0,28.4,99.5,11.2,low_bike_demand
16,1,3,0,1,1,5.5,-8.9,34.58,0.0,0,0.0,38.9,89.3,16.0,low_bike_demand
9,3,3,0,1,0,10.6,2.8,58.41,0.0,0,0.0,18.6,81.1,16.0,high_bike_demand
19,6,8,0,0,1,26.9,19.5,63.81,0.0,0,0.0,5.6,82.3,16.0,low_bike_demand
20,2,12,0,1,0,5.6,-1.5,60.09,0.0,0,0.0,16.4,79.3,16.0,low_bike_demand
9,6,7,0,0,1,25.0,16.2,58.17,0.0,0,0.0,25.4,44.6,16.0,low_bike_demand
1,5,12,0,0,0,5.3,-0.7,64.93,0.0,0,0.0,9.2,86.1,16.0,low_bike_demand
10,4,9,0,1,1,20.0,12.8,63.35,0.0,0,0.0,0.3,25.3,16.0,low_bike_demand
15,6,7,0,0,1,28.8,15.7,45.06,0.0,0,0.0,13.2,82.3,16.0,high_bike_demand
19,5,9,0,0,1,18.7,8.4,50.96,0.0,0,0.0,9.2,46.2,16.0,high_bike_demand
15,2,9,0,1,1,26.6,22.2,76.74,0.278,0,0.0,16.7,98.8,14.1,low_bike_demand
16,0,2,1,1,0,13.9,4.8,54.08,0.0,0,0.0,14.4,96.4,16.0,high_bike_demand
1,2,7,0,1,1,24.8,23.3,91.09,0.0,0,0.0,4.8,53.5,16.0,low_bike_demand
18,2,9,0,1,1,21.7,13.9,61.14,0.0,0,0.0,10.6,49.3,16.0,high_bike_demand
19,3,6,0,1,1,25.6,3.8,24.51,0.0,0,0.0,12.7,79.3,16.0,high_bike_demand
0,2,3,0,1,1,12.6,1.7,47.47,0.0,0,0.0,9.2,79.3,16.0,low_bike_demand
11,5,5,0,0,1,25.5,16.0,55.87,0.0,0,0.0,14.6,66.6,16.0,low_bike_demand
22,5,8,0,0,1,25.7,19.4,67.9,0.0,0,0.0,12.6,44.6,16.0,low_bike_demand
22,1,5,0,1,1,17.6,12.8,73.44,0.0,0,0.0,13.0,100.0,16.0,low_bike_demand
4,2,5,0,1,1,14.1,8.5,69.03,0.0,0,0.0,13.5,46.4,16.0,low_bike_demand
15,3,9,0,1,1,21.0,8.3,43.96,0.0,0,0.0,21.8,86.2,16.0,high_bike_demand
14,2,8,0,1,1,32.7,17.3,39.92,0.0,0,0.0,5.3,28.0,16.0,high_bike_demand
12,6,8,0,0,1,28.2,17.9,53.65,0.0,0,0.0,9.3,26.4,16.0,high_bike_demand
23,2,9,0,1,1,17.2,8.5,56.62,0.0,0,0.0,0.4,44.6,16.0,low_bike_demand
16,5,1,0,0,0,1.6,-13.9,30.58,0.0,0,0.0,24.2,25.3,16.0,low_bike_demand
9,3,12,0,1,0,8.0,2.8,69.75,0.0,0,0.0,11.2,44.6,16.0,low_bike_demand
1,6,6,0,0,1,21.4,17.1,76.95,0.0,0,0.0,11.6,82.9,16.0,low_bike_demand
19,1,6,0,1,1,25.6,12.2,43.14,0.0,0,0.0,21.9,45.6,16.0,low_bike_demand
7,4,12,0,1,0,9.2,-1.2,47.99,0.0,0,0.0,11.4,99.2,16.0,low_bike_demand
9,3,7,0,1,1,27.0,22.9,78.12,0.0,0,0.0,8.3,52.0,16.0,low_bike_demand
2,0,11,0,1,1,10.9,6.7,75.13,0.0,0,0.0,12.5,0.0,16.0,low_bike_demand
0,1,10,0,1,1,13.0,8.5,73.96,0.0,0,0.0,8.3,24.4,16.0,low_bike_demand
17,4,1,0,1,0,7.1,-8.3,32.36,0.0,0,0.0,11.5,24.4,16.0,low_bike_demand
13,4,7,0,1,1,31.0,18.3,46.79,0.0,0,0.0,15.4,31.8,16.0,low_bike_demand
16,1,5,0,1,1,34.9,15.9,32.26,0.0,0,0.0,13.8,44.6,16.0,high_bike_demand
4,0,6,0,1,1,25.0,19.9,73.57,0.0,0,0.0,14.6,26.2,16.0,low_bike_demand
11,0,10,0,1,1,17.2,9.3,59.86,0.0,0,0.0,27.1,24.4,16.0,low_bike_demand
18,5,9,0,0,1,24.4,14.9,55.49,0.0,0,0.0,18.1,44.6,16.0,high_bike_demand
13,6,2,0,0,0,7.8,6.8,92.99,4.381,0,0.0,11.0,100.0,3.3,low_bike_demand
21,2,4,0,1,1,14.2,10.7,79.25,0.0,0,0.0,12.7,100.0,16.0,low_bike_demand
22,5,4,0,0,1,16.0,13.0,82.36,0.0,0,0.0,5.8,86.5,16.0,low_bike_demand
13,4,7,0,1,1,24.9,18.9,69.09,0.0,0,0.0,21.6,78.0,16.0,high_bike_demand
0,0,12,0,1,0,1.6,-5.1,61.14,0.0,0,0.0,17.3,41.6,16.0,low_bike_demand
18,5,3,0,0,0,15.5,3.8,45.7,0.0,0,0.0,25.5,80.3,16.0,high_bike_demand
17,6,9,0,0,1,26.7,18.8,61.94,0.0,0,0.0,10.3,34.7,16.0,high_bike_demand
12,5,6,0,0,1,22.8,9.4,42.47,0.0,0,0.0,34.7,86.7,16.0,high_bike_demand
14,6,3,0,0,1,5.5,-1.2,61.82,0.0,0,0.0,7.5,91.1,16.0,low_bike_demand
18,3,4,0,1,1,16.1,1.7,37.74,0.0,0,0.0,24.4,45.6,16.0,high_bike_demand
22,1,2,0,1,0,8.2,1.1,61.04,0.0,0,0.0,10.8,79.3,16.0,low_bike_demand
13,1,10,0,1,1,20.7,7.1,41.33,0.0,0,0.0,9.1,24.4,16.0,low_bike_demand
8,0,11,0,1,0,4.9,-5.1,48.56,0.0,0,0.0,17.8,82.5,16.0,low_bike_demand
3,5,10,0,0,1,15.8,12.7,81.68,0.0,0,0.0,15.5,94.3,16.0,low_bike_demand
6,2,11,0,1,0,5.8,4.1,88.75,0.0,0,0.0,0.0,24.4,16.0,low_bike_demand
20,4,1,0,1,0,7.7,-2.8,47.25,0.0,0,0.0,14.3,87.5,16.0,low_bike_demand
10,2,6,0,1,1,28.3,18.7,55.84,0.0,0,0.0,13.2,91.1,16.0,low_bike_demand
16,1,9,0,1,1,26.6,16.7,54.4,0.0,0,0.0,14.7,80.3,16.0,high_bike_demand
